ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
10050,20.0,100.0,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.715
10100,20.1,99.9,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.715
10150,20.2,99.8,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10200,20.3,99.7,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10250,20.5,99.5,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10300,20.7,99.3,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10350,21.0,99.0,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10400,21.3,98.7,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10450,21.6,98.4,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10500,22.0,98.0,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.627
10550,22.4,97.6,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-42.627
10600,22.8,97.2,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-42.627
10650,23.3,96.7,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10700,23.8,96.2,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10750,24.4,95.6,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10800,25.0,95.0,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10850,25.6,94.4,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10900,26.2,93.8,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10950,26.9,93.1,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-38.232
11000,27.6,92.4,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-38.232
11050,28.4,91.6,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11100,29.2,90.8,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11150,30.0,90.0,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11200,30.8,89.2,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-34.365
11250,31.7,88.3,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-34.365
11300,32.6,87.4,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11350,33.5,86.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11400,34.5,85.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11450,35.5,84.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-29.531
11500,36.5,83.5,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-29.531
11550,37.5,82.5,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-29.531
11600,38.6,81.4,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11650,39.6,80.4,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11700,40.7,79.3,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11750,41.8,78.2,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-22.148
11800,43.0,77.0,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-22.148
11850,44.1,75.9,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
11900,45.3,74.7,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
11950,46.5,73.5,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
12000,47.6,72.4,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12050,48.8,71.2,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12100,50.1,69.9,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12150,51.3,68.7,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-10.371
12200,52.5,67.5,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-10.371
12250,53.7,66.3,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-10.371
12300,55.0,65.0,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12350,56.2,63.8,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12400,57.5,62.5,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12450,58.7,61.3,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12500,60.0,60.0,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12550,61.3,58.7,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12600,62.5,57.5,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,4.395
12650,63.8,56.2,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,4.395
12700,65.0,55.0,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,4.395
12750,66.3,53.7,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,9.229
12800,67.5,52.5,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,9.229
12850,68.7,51.3,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,12.480
12900,69.9,50.1,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,12.480
12950,71.2,48.8,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,12.480
13000,72.4,47.6,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13050,73.6,46.4,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13100,74.7,45.3,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13150,75.9,44.1,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,21.973
13200,77.0,43.0,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,21.973
13250,78.2,41.8,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,24.961
13300,79.3,40.7,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,24.961
13350,80.4,39.6,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,27.861
13400,81.4,38.6,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,27.861
13450,82.5,37.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,27.861
13500,83.5,36.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13550,84.5,35.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13600,85.5,34.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13650,86.5,33.5,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,35.684
13700,87.4,32.6,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,35.684
13750,88.3,31.7,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,37.969
13800,89.2,30.8,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,37.969
13850,90.0,30.0,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,37.969
13900,90.8,29.2,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
13950,91.6,28.4,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
14000,92.4,27.6,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
14050,93.1,26.9,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,43.770
14100,93.8,26.2,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,43.770
14150,94.4,25.6,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14200,95.1,24.9,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14250,95.6,24.4,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14300,96.2,23.8,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,47.197
14350,96.7,23.3,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,47.197
14400,97.2,22.8,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14450,97.6,22.4,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14500,98.0,22.0,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14550,98.4,21.6,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,49.570
14600,98.7,21.3,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,49.570
14650,99.0,21.0,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,49.570
14700,99.3,20.7,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,50.449
14750,99.5,20.5,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,50.449
14800,99.7,20.3,4087,4.990,598.5,1484,1.812,124.2,2.32708,2.35089,50.449
14850,99.8,20.2,4087,4.990,598.5,1484,1.812,124.2,2.32708,2.35089,51.064
14900,99.9,20.1,4087,4.990,598.5,1484,1.812,124.2,2.32708,2.35089,51.064
14950,100.0,20.0,4087,4.990,598.5,1484,1.812,124.2,2.32708,2.35089,51.152
15000,100.0,20.0,4087,4.990,598.5,1484,1.812,124.2,2.32708,2.35089,51.152
15050,100.0,20.0,4095,5.000,600.0,1473,1.799,122.2,2.31507,2.33514,51.240
15100,99.9,20.1,4095,5.000,600.0,1473,1.799,122.2,2.31507,2.33514,51.240
15150,99.8,20.2,4095,5.000,600.0,1473,1.799,122.2,2.31507,2.33514,51.240
15200,99.7,20.3,4095,5.000,600.0,1473,1.799,122.2,2.31507,2.33514,51.240
15250,99.5,20.5,4095,5.000,600.0,1473,1.799,122.2,2.31507,2.33514,51.240
15300,99.3,20.7,4085,4.988,598.2,1476,1.802,122.7,2.31574,2.33424,51.240
15350,99.0,21.0,4085,4.988,598.2,1476,1.802,122.7,2.31574,2.33424,51.240
15400,98.7,21.3,4085,4.988,598.2,1476,1.802,122.7,2.31574,2.33424,51.240
15450,98.4,21.6,4085,4.988,598.2,1476,1.802,122.7,2.31574,2.33424,51.240
15500,98.0,22.0,4071,4.971,595.6,1495,1.825,126.2,2.31985,2.33356,51.152
15550,97.6,22.4,4071,4.971,595.6,1495,1.825,126.2,2.31985,2.33356,51.152
15600,97.2,22.8,4071,4.971,595.6,1495,1.825,126.2,2.31985,2.33356,50.273
15650,96.7,23.3,4071,4.971,595.6,1495,1.825,126.2,2.31985,2.33356,50.273
15700,96.2,23.8,4015,4.902,585.4,1587,1.938,143.0,2.38309,2.37214,49.307
15750,95.6,24.4,4015,4.902,585.4,1587,1.938,143.0,2.38309,2.37214,49.307
15800,95.1,24.9,4015,4.902,585.4,1587,1.938,143.0,2.38309,2.37214,49.307
15850,94.4,25.6,4015,4.902,585.4,1587,1.938,143.0,2.38309,2.37214,47.900
15900,93.8,26.2,4015,4.902,585.4,1587,1.938,143.0,2.38309,2.37214,47.900
15950,93.1,26.9,3893,4.753,563.2,1675,2.045,159.0,2.42219,2.40259,47.900
16000,92.4,27.6,3893,4.753,563.2,1675,2.045,159.0,2.42219,2.40259,45.967
16050,91.6,28.4,3893,4.753,563.2,1675,2.045,159.0,2.42219,2.40259,45.967
16100,90.8,29.2,3893,4.753,563.2,1675,2.045,159.0,2.42219,2.40259,44.561
16150,90.0,30.0,3798,4.637,545.9,1773,2.165,176.9,2.48350,2.41218,44.561
16200,89.2,30.8,3798,4.637,545.9,1773,2.165,176.9,2.48350,2.41218,42.979
16250,88.3,31.7,3798,4.637,545.9,1773,2.165,176.9,2.48350,2.41218,42.979
16300,87.4,32.6,3798,4.637,545.9,1773,2.165,176.9,2.48350,2.41218,41.045
16350,86.4,33.6,3798,4.637,545.9,1773,2.165,176.9,2.48350,2.41218,41.045
16400,85.5,34.5,3656,4.464,520.0,1915,2.338,202.7,2.53716,2.42257,41.045
16450,84.5,35.5,3656,4.464,520.0,1915,2.338,202.7,2.53716,2.42257,37.969
16500,83.5,36.5,3656,4.464,520.0,1915,2.338,202.7,2.53716,2.42257,37.969
16550,82.5,37.5,3656,4.464,520.0,1915,2.338,202.7,2.53716,2.42257,35.596
16600,81.4,38.6,3514,4.291,494.1,2055,2.509,228.2,2.58459,2.49514,35.596
16650,80.4,39.6,3514,4.291,494.1,2055,2.509,228.2,2.58459,2.49514,35.596
16700,79.3,40.7,3514,4.291,494.1,2055,2.509,228.2,2.58459,2.49514,31.816
16750,78.2,41.8,3514,4.291,494.1,2055,2.509,228.2,2.58459,2.49514,31.816
16800,77.0,43.0,3371,4.116,468.1,2193,2.678,253.4,2.62377,2.56971,31.816
16850,75.9,44.1,3371,4.116,468.1,2193,2.678,253.4,2.62377,2.56971,27.686
16900,74.7,45.3,3371,4.116,468.1,2193,2.678,253.4,2.62377,2.56971,27.686
16950,73.5,46.5,3371,4.116,468.1,2193,2.678,253.4,2.62377,2.56971,27.686
17000,72.4,47.6,3371,4.116,468.1,2193,2.678,253.4,2.62377,2.56971,23.203
17050,71.2,48.8,3186,3.890,434.3,2382,2.908,287.8,2.67008,2.62664,23.203
17100,69.9,50.1,3186,3.890,434.3,2382,2.908,287.8,2.67008,2.62664,20.215
17150,68.7,51.3,3186,3.890,434.3,2382,2.908,287.8,2.67008,2.62664,20.215
17200,67.5,52.5,3186,3.890,434.3,2382,2.908,287.8,2.67008,2.62664,20.215
17250,66.3,53.7,3027,3.696,405.4,2551,3.115,318.6,2.69989,2.65168,15.381
17300,65.0,55.0,3027,3.696,405.4,2551,3.115,318.6,2.69989,2.65168,15.381
17350,63.8,56.2,3027,3.696,405.4,2551,3.115,318.6,2.69989,2.65168,15.381
17400,62.5,57.5,3027,3.696,405.4,2551,3.115,318.6,2.69989,2.65168,10.635
17450,61.3,58.7,3027,3.696,405.4,2551,3.115,318.6,2.69989,2.65168,10.635
17500,60.0,60.0,2820,3.443,367.7,2750,3.358,354.9,2.71748,2.66688,7.295
17550,58.7,61.3,2820,3.443,367.7,2750,3.358,354.9,2.71748,2.66688,7.295
17600,57.5,62.5,2820,3.443,367.7,2750,3.358,354.9,2.71748,2.66688,7.295
17650,56.2,63.8,2820,3.443,367.7,2750,3.358,354.9,2.71748,2.66688,2.373
17700,55.0,65.0,2820,3.443,367.7,2750,3.358,354.9,2.71748,2.66688,2.373
17750,53.7,66.3,2613,3.190,329.9,2953,3.606,391.9,2.72233,2.66608,-0.879
17800,52.5,67.5,2613,3.190,329.9,2953,3.606,391.9,2.72233,2.66608,-0.879
17850,51.3,68.7,2613,3.190,329.9,2953,3.606,391.9,2.72233,2.66608,-0.879
17900,50.1,69.9,2613,3.190,329.9,2953,3.606,391.9,2.72233,2.66608,-5.625
17950,48.8,71.2,2613,3.190,329.9,2953,3.606,391.9,2.72233,2.66608,-5.625
18000,47.6,72.4,2410,2.943,292.9,3153,3.850,428.3,2.71013,2.65119,-8.789
18050,46.4,73.6,2410,2.943,292.9,3153,3.850,428.3,2.71013,2.65119,-8.789
18100,45.3,74.7,2410,2.943,292.9,3153,3.850,428.3,2.71013,2.65119,-8.789
18150,44.1,75.9,2410,2.943,292.9,3153,3.850,428.3,2.71013,2.65119,-13.271
18200,43.0,77.0,2255,2.753,264.7,3314,4.046,457.7,2.68777,2.62086,-13.271
18250,41.8,78.2,2255,2.753,264.7,3314,4.046,457.7,2.68777,2.62086,-13.271
18300,40.7,79.3,2255,2.753,264.7,3314,4.046,457.7,2.68777,2.62086,-17.754
18350,39.6,80.4,2255,2.753,264.7,3314,4.046,457.7,2.68777,2.62086,-17.754
18400,38.6,81.4,2255,2.753,264.7,3314,4.046,457.7,2.68777,2.62086,-17.754
18450,37.5,82.5,2073,2.531,231.5,3490,4.261,489.7,2.64763,2.57627,-21.973
18500,36.5,83.5,2073,2.531,231.5,3490,4.261,489.7,2.64763,2.57627,-21.973
18550,35.5,84.5,2073,2.531,231.5,3490,4.261,489.7,2.64763,2.57627,-24.434
18600,34.5,85.5,2073,2.531,231.5,3490,4.261,489.7,2.64763,2.57627,-24.434
18650,33.5,86.5,1941,2.370,207.5,3629,4.431,515.1,2.60924,2.49063,-26.982
18700,32.6,87.4,1941,2.370,207.5,3629,4.431,515.1,2.60924,2.49063,-26.982
18750,31.7,88.3,1941,2.370,207.5,3629,4.431,515.1,2.60924,2.49063,-29.268
18800,30.8,89.2,1941,2.370,207.5,3629,4.431,515.1,2.60924,2.49063,-29.268
18850,30.0,90.0,1818,2.220,185.1,3743,4.570,535.9,2.57754,2.42983,-31.377
18900,29.2,90.8,1818,2.220,185.1,3743,4.570,535.9,2.57754,2.42983,-31.377
18950,28.4,91.6,1818,2.220,185.1,3743,4.570,535.9,2.57754,2.42983,-31.377
19000,27.6,92.4,1818,2.220,185.1,3743,4.570,535.9,2.57754,2.42983,-34.102
19050,26.9,93.1,1818,2.220,185.1,3743,4.570,535.9,2.57754,2.42983,-34.102
19100,26.2,93.8,1694,2.068,162.5,3872,4.728,559.4,2.53839,2.39538,-35.684
19150,25.6,94.4,1694,2.068,162.5,3872,4.728,559.4,2.53839,2.39538,-35.684
19200,24.9,95.1,1694,2.068,162.5,3872,4.728,559.4,2.53839,2.39538,-37.090
19250,24.4,95.6,1694,2.068,162.5,3872,4.728,559.4,2.53839,2.39538,-37.090
19300,23.8,96.2,1617,1.974,148.4,3958,4.833,575.0,2.51444,2.36984,-38.320
19350,23.3,96.7,1617,1.974,148.4,3958,4.833,575.0,2.51444,2.36984,-38.320
19400,22.8,97.2,1617,1.974,148.4,3958,4.833,575.0,2.51444,2.36984,-38.320
19450,22.4,97.6,1617,1.974,148.4,3958,4.833,575.0,2.51444,2.36984,-39.814
19500,22.0,98.0,1617,1.974,148.4,3958,4.833,575.0,2.51444,2.36984,-39.814
19550,21.6,98.4,1530,1.868,132.6,4039,4.932,589.8,2.48484,2.34070,-40.605
19600,21.3,98.7,1530,1.868,132.6,4039,4.932,589.8,2.48484,2.34070,-40.605
19650,21.0,99.0,1530,1.868,132.6,4039,4.932,589.8,2.48484,2.34070,-40.605
19700,20.7,99.3,1530,1.868,132.6,4039,4.932,589.8,2.48484,2.34070,-41.396
19750,20.5,99.5,1530,1.868,132.6,4039,4.932,589.8,2.48484,2.34070,-41.396
19800,20.3,99.7,1488,1.817,124.9,4079,4.980,597.1,2.46683,2.31027,-41.396
19850,20.2,99.8,1488,1.817,124.9,4079,4.980,597.1,2.46683,2.31027,-42.012
19900,20.1,99.9,1488,1.817,124.9,4079,4.980,597.1,2.46683,2.31027,-42.012
19950,20.0,100.0,1488,1.817,124.9,4079,4.980,597.1,2.46683,2.31027,-42.100
